Crash ID,State,Month,Year,Decade,Dayweek,Time,Time of Day,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Holiday Seasons,Age Group,Day of week,Time of day
20152130,Vic,9,2015,,Sunday,1329,Noon,Multiple,No,No,No,100,Motorcycle rider,Female,40,No,No,No,40_to_64,Weekend,Day
20153034,Qld,9,2015,,Sunday,1500,Noon,Single,No,No,No,110,Driver,Male,66,No,No,No,65_to_74,Weekend,Day
20151140,NSW,9,2015,,Saturday,1530,Noon,Multiple,No,No,No,100,Driver,Male,70,No,No,No,65_to_74,Weekend,Day
20151140,NSW,9,2015,,Saturday,1530,Noon,Multiple,No,No,No,100,Passenger,Female,70,No,No,No,65_to_74,Weekend,Day
20151176,NSW,9,2015,,Sunday,800,Morning,Single,No,No,No,100,Driver,Male,79,No,No,No,75_or_older,Weekend,Day
20152046,Vic,9,2015,,Sunday,1510,Noon,Multiple,No,No,No,60,Driver,Female,87,No,No,No,75_or_older,Weekend,Day
20152007,Vic,9,2015,,Saturday,735,Morning,Multiple,No,Yes,No,100,Driver,Male,39,No,No,No,26_to_39,Weekend,Day
20155030,WA,9,2015,,Saturday,1500,Noon,Single,No,No,No,110,Driver,Male,27,No,No,No,26_to_39,Weekend,Day
20155072,WA,9,2015,,Monday,1648,Noon,Single,No,No,No,110,Passenger,Male,19,No,No,No,17_to_25,Weekday,Day
20153004,Qld,9,2015,,Friday,1800,Evening,Multiple,No,No,No,100,Passenger,Female,70,No,No,No,65_to_74,Weekend,Night
20153047,Qld,9,2015,,Friday,1400,Noon,Single,No,No,No,80,Driver,Male,22,No,No,No,17_to_25,Weekday,Day
20153004,Qld,9,2015,,Friday,1800,Evening,Multiple,No,No,No,100,Passenger,Female,75,No,No,No,75_or_older,Weekend,Night
20151317,NSW,9,2015,,Wednesday,1715,Evening,Multiple,No,No,Yes,100,Driver,Male,46,No,No,No,40_to_64,Weekday,Day
20151213,NSW,9,2015,,Monday,609,Morning,Multiple,No,No,No,60,Passenger,Female,42,No,No,No,40_to_64,Weekday,Day
20155117,WA,9,2015,,Friday,1958,Night,Multiple,No,No,No,90,Passenger,Male,20,No,No,No,17_to_25,Weekend,Night
20155037,WA,9,2015,,Thursday,1756,Evening,Single,No,No,No,90,Driver,Male,54,No,No,No,40_to_64,Weekday,Day
20153004,Qld,9,2015,,Friday,1800,Evening,Multiple,No,No,No,100,Driver,Male,79,No,No,No,75_or_older,Weekend,Night
20151229,NSW,9,2015,,Saturday,1820,Evening,Multiple,No,No,No,70,Passenger,Female,86,No,No,No,75_or_older,Weekend,Night
20151050,NSW,9,2015,,Tuesday,1130,Noon,Single,No,No,Yes,80,Driver,Male,47,No,No,No,40_to_64,Weekday,Day
20154074,SA,9,2015,,Tuesday,615,Morning,Multiple,No,No,No,90,Passenger,Male,20,No,No,No,17_to_25,Weekday,Day
20152184,Vic,9,2015,,Tuesday,1435,Noon,Multiple,No,No,No,100,Driver,Male,43,No,No,No,40_to_64,Weekday,Day
20156011,Tas,9,2015,,Monday,1045,Morning,Multiple,No,No,Yes,110,Driver,Male,47,No,No,No,40_to_64,Weekday,Day
20154094,SA,9,2015,,Tuesday,1606,Noon,Multiple,No,No,Yes,60,Driver,Male,48,No,No,No,40_to_64,Weekday,Day
20151030,NSW,9,2015,,Friday,710,Morning,Single,No,No,No,100,Driver,Male,52,No,No,No,40_to_64,Weekday,Day
20151166,NSW,9,2015,,Wednesday,1414,Noon,Multiple,No,No,No,80,Driver,Male,48,No,No,No,40_to_64,Weekday,Day
20153017,Qld,9,2015,,Friday,600,Morning,Single,No,No,Yes,100,Passenger,Male,57,No,No,No,40_to_64,Weekday,Day
20151178,NSW,9,2015,,Tuesday,1445,Noon,Single,No,No,No,100,Motorcycle rider,Male,56,No,No,No,40_to_64,Weekday,Day
20151155,NSW,9,2015,,Monday,2130,Night,Multiple,No,No,No,50,Motorcycle rider,Male,24,No,No,No,17_to_25,Weekday,Night
20155072,WA,9,2015,,Monday,1648,Noon,Single,No,No,No,110,Driver,Male,42,No,No,No,40_to_64,Weekday,Day
20154089,SA,9,2015,,Monday,935,Morning,Single,No,No,No,60,Driver,Female,68,No,No,No,65_to_74,Weekday,Day
20155122,WA,9,2015,,Friday,1420,Noon,Single,No,No,No,110,Motorcycle rider,Male,67,No,No,No,65_to_74,Weekday,Day
20153044,Qld,9,2015,,Wednesday,1600,Noon,Single,No,No,No,100,Driver,Male,67,No,No,No,65_to_74,Weekday,Day
20151151,NSW,9,2015,,Monday,1510,Noon,Single,No,No,No,80,Driver,Male,71,No,No,No,65_to_74,Weekday,Day
20152206,Vic,9,2015,,Friday,705,Morning,Multiple,No,No,No,100,Driver,Male,71,No,No,No,65_to_74,Weekday,Day
20158004,ACT,9,2015,,Friday,1745,Evening,Multiple,No,No,No,80,Driver,Male,24,No,No,No,17_to_25,Weekday,Day
20154080,SA,9,2015,,Friday,1537,Noon,Single,No,No,No,110,Driver,Female,84,No,No,No,75_or_older,Weekday,Day
20151307,NSW,9,2015,,Tuesday,1100,Morning,Multiple,No,No,No,50,Pedal cyclist,Male,77,No,No,No,75_or_older,Weekday,Day
20151016,NSW,9,2015,,Monday,1010,Morning,Multiple,No,No,No,100,Passenger,Female,88,No,No,No,75_or_older,Weekday,Day
20157026,NT,9,2015,,Thursday,2330,Late Night,Single,No,No,No,100,Driver,Male,43,No,No,No,40_to_64,Weekday,Night
20153139,Qld,9,2015,,Thursday,1400,Noon,Single,No,No,No,60,Driver,Male,91,No,No,No,75_or_older,Weekday,Day
20153093,Qld,9,2015,,Thursday,0,Late Night,Single,No,No,No,110,Driver,Male,59,No,No,No,40_to_64,Weekday,Night
20152201,Vic,9,2015,,Friday,1245,Noon,Single,No,No,No,100,Driver,Male,36,No,No,No,26_to_39,Weekday,Day
20151233,NSW,9,2015,,Wednesday,1230,Noon,Multiple,No,No,No,60,Driver,Male,84,No,No,No,75_or_older,Weekday,Day
20153189,Qld,9,2015,,Monday,800,Morning,Multiple,No,No,No,70,Driver,Female,97,No,No,No,75_or_older,Weekday,Day
20153113,Qld,9,2015,,Tuesday,400,Late Night,Single,No,No,Yes,100,Driver,Male,62,No,No,No,40_to_64,Weekday,Night
20153039,Qld,9,2015,,Wednesday,2000,Night,Single,No,No,No,100,Driver,Female,50,No,No,No,40_to_64,Weekday,Night
20153029,Qld,9,2015,,Monday,1100,Morning,Single,No,No,Yes,100,Driver,Male,64,No,No,No,40_to_64,Weekday,Day
20151046,NSW,9,2015,,Monday,1400,Noon,Single,No,No,No,60,Passenger,Female,72,No,No,No,65_to_74,Weekday,Day
20155120,WA,9,2015,,Saturday,2309,Late Night,Single,No,No,No,60,Pedestrian,Male,45,No,No,No,40_to_64,Weekend,Night
20154034,SA,9,2015,,Sunday,1115,Noon,Single,No,No,No,50,Pedestrian,Female,81,No,No,No,75_or_older,Weekend,Day
20151286,NSW,9,2015,,Sunday,920,Morning,Single,No,No,No,50,Pedestrian,Female,85,No,No,No,75_or_older,Weekend,Day
20153019,Qld,9,2015,,Tuesday,900,Morning,Single,No,No,No,40,Pedestrian,Male,50,No,No,No,40_to_64,Weekday,Day
20151087,NSW,9,2015,,Thursday,706,Morning,Single,No,No,No,80,Pedestrian,Female,73,No,No,No,65_to_74,Weekday,Day
20155096,WA,9,2015,,Thursday,1851,Evening,Single,No,No,No,60,Pedestrian,Male,15,No,No,No,0_to_16,Weekday,Night
20155043,WA,9,2015,,Tuesday,1852,Evening,Single,No,No,No,50,Pedestrian,Male,16,No,No,No,0_to_16,Weekday,Night
20151156,NSW,9,2015,,Monday,1040,Morning,Single,No,No,No,10,Pedestrian,Female,72,No,No,No,65_to_74,Weekday,Day
20151106,NSW,9,2015,,Tuesday,1925,Night,Multiple,No,No,No,100,Driver,Female,64,No,No,No,40_to_64,Weekday,Night
20151115,NSW,8,2015,,Saturday,2057,Night,Multiple,No,No,No,50,Driver,Male,14,No,No,No,0_to_16,Weekend,Night
20152218,Vic,8,2015,,Friday,2350,Late Night,Single,No,No,No,50,Passenger,Female,16,No,No,No,0_to_16,Weekend,Night
20151323,NSW,8,2015,,Monday,43,Late Night,Single,No,No,No,60,Passenger,Female,15,No,No,No,0_to_16,Weekend,Night
20153181,Qld,8,2015,,Sunday,0,Late Night,Single,No,No,No,100,Driver,Male,24,No,No,No,17_to_25,Weekend,Night
20155094,WA,8,2015,,Monday,530,Morning,Multiple,No,No,Yes,110,Driver,Male,18,No,No,No,17_to_25,Weekend,Night
20155027,WA,8,2015,,Monday,219,Late Night,Single,No,No,No,110,Driver,Male,24,No,No,No,17_to_25,Weekend,Night
20157014,NT,8,2015,,Saturday,258,Late Night,Single,No,No,No,70,Driver,Male,25,No,No,No,17_to_25,Weekend,Night
20151115,NSW,8,2015,,Saturday,2057,Night,Multiple,No,No,No,50,Passenger,Male,17,No,No,No,17_to_25,Weekend,Night
20155108,WA,8,2015,,Monday,205,Late Night,Multiple,No,No,No,90,Driver,Female,23,No,No,No,17_to_25,Weekend,Night
20152079,Vic,8,2015,,Sunday,2000,Night,Single,No,No,No,80,Motorcycle rider,Male,36,No,No,No,26_to_39,Weekend,Night
20153161,Qld,8,2015,,Saturday,2100,Night,Single,No,No,No,100,Driver,Female,29,No,No,No,26_to_39,Weekend,Night
20155108,WA,8,2015,,Monday,205,Late Night,Multiple,No,No,No,90,Passenger,Male,31,No,No,No,26_to_39,Weekend,Night
20155108,WA,8,2015,,Monday,205,Late Night,Multiple,No,No,No,90,Passenger,Male,27,No,No,No,26_to_39,Weekend,Night
20151125,NSW,8,2015,,Saturday,2215,Night,Single,No,No,No,100,Driver,Male,41,No,No,No,40_to_64,Weekend,Night
20153212,Qld,8,2015,,Sunday,1800,Evening,Multiple,No,No,No,80,Passenger,Female,55,No,No,No,40_to_64,Weekend,Night
20153212,Qld,8,2015,,Sunday,1800,Evening,Multiple,No,No,No,80,Driver,Male,53,No,No,No,40_to_64,Weekend,Night
20152076,Vic,8,2015,,Sunday,300,Late Night,Single,No,No,No,80,Passenger,Male,16,No,No,No,0_to_16,Weekend,Night
20151182,NSW,8,2015,,Sunday,1830,Evening,Single,No,No,No,100,Motorcycle rider,Male,44,No,No,No,40_to_64,Weekend,Night
20151243,NSW,8,2015,,Sunday,200,Late Night,Single,No,No,No,60,Motorcycle rider,Male,27,No,No,No,26_to_39,Weekend,Night
20151217,NSW,8,2015,,Monday,1900,Evening,Single,No,No,No,100,Passenger,Female,2,No,No,No,0_to_16,Weekday,Night
20151023,NSW,8,2015,,Thursday,130,Late Night,Single,No,No,No,100,Driver,Male,22,No,No,No,17_to_25,Weekday,Night
20154024,SA,8,2015,,Monday,1840,Evening,Single,No,No,No,110,Driver,Male,18,No,No,No,17_to_25,Weekday,Night
20155056,WA,8,2015,,Tuesday,2345,Late Night,Single,No,No,No,110,Driver,Male,29,No,No,No,26_to_39,Weekday,Night
20155074,WA,8,2015,,Wednesday,1920,Night,Multiple,No,No,No,110,Driver,Male,29,No,No,No,26_to_39,Weekday,Night
20152111,Vic,8,2015,,Wednesday,454,Late Night,Multiple,No,No,Yes,50,Passenger,Male,53,No,No,No,40_to_64,Weekday,Night
20153198,Qld,8,2015,,Tuesday,1800,Evening,Multiple,No,No,No,100,Motorcycle rider,Male,50,No,No,No,40_to_64,Weekday,Night
20152038,Vic,8,2015,,Saturday,2010,Night,Multiple,No,No,No,60,Driver,Male,55,No,No,No,40_to_64,Weekend,Night
20152107,Vic,8,2015,,Thursday,2030,Night,Multiple,No,No,Yes,70,Driver,Female,58,No,No,No,40_to_64,Weekday,Night
20155101,WA,8,2015,,Tuesday,149,Late Night,Single,No,No,No,60,Driver,Male,54,No,No,No,40_to_64,Weekday,Night
20153207,Qld,8,2015,,Tuesday,2300,Night,Single,No,No,No,80,Driver,Male,42,No,No,No,40_to_64,Weekday,Night
20154009,SA,8,2015,,Thursday,25,Late Night,Single,No,No,No,60,Driver,Female,47,No,No,No,40_to_64,Weekday,Night
20152176,Vic,8,2015,,Friday,20,Late Night,Multiple,No,No,No,100,Driver,Male,54,No,No,No,40_to_64,Weekday,Night
20152175,Vic,8,2015,,Wednesday,2258,Night,Single,No,No,No,100,Driver,Male,57,No,No,No,40_to_64,Weekday,Night
20151082,NSW,8,2015,,Saturday,1530,Noon,Single,No,No,No,100,Passenger,Female,11,No,No,No,0_to_16,Weekend,Day
20151063,NSW,8,2015,,Sunday,1535,Noon,Multiple,No,No,No,80,Passenger,Male,19,No,No,No,17_to_25,Weekend,Day
20151063,NSW,8,2015,,Sunday,1535,Noon,Multiple,No,No,No,80,Passenger,Male,21,No,No,No,17_to_25,Weekend,Day
20151063,NSW,8,2015,,Sunday,1535,Noon,Multiple,No,No,No,80,Passenger,Male,17,No,No,No,17_to_25,Weekend,Day
20151234,NSW,8,2015,,Sunday,840,Morning,Single,No,No,No,110,Driver,Male,22,No,No,No,17_to_25,Weekend,Day
20155012,WA,8,2015,,Saturday,651,Morning,Multiple,No,No,No,70,Driver,Male,17,No,No,No,17_to_25,Weekend,Day
20155012,WA,8,2015,,Saturday,651,Morning,Multiple,No,No,No,70,Passenger,Male,18,No,No,No,17_to_25,Weekend,Day
20155012,WA,8,2015,,Saturday,651,Morning,Multiple,No,No,No,70,Passenger,Male,17,No,No,No,17_to_25,Weekend,Day
20157033,NT,8,2015,,Saturday,1304,Noon,Multiple,No,No,No,60,Motorcycle rider,Male,20,No,No,No,17_to_25,Weekend,Day
20155012,WA,8,2015,,Saturday,651,Morning,Multiple,No,No,No,70,Passenger,Male,15,No,No,No,0_to_16,Weekend,Day
20152028,Vic,8,2015,,Saturday,1210,Noon,Single,No,No,No,100,Passenger,Female,27,No,No,No,26_to_39,Weekend,Day
20153147,Qld,8,2015,,Saturday,1400,Noon,Single,No,No,No,40,Motorcycle rider,Male,28,No,No,No,26_to_39,Weekend,Day
20151204,NSW,8,2015,,Sunday,1445,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,27,No,No,No,26_to_39,Weekend,Day
20155020,WA,8,2015,,Sunday,753,Morning,Single,No,No,No,90,Driver,Female,52,No,No,No,40_to_64,Weekend,Day
20154059,SA,8,2015,,Sunday,1409,Noon,Multiple,No,No,Yes,110,Driver,Female,53,No,No,No,40_to_64,Weekend,Day
20151075,NSW,8,2015,,Sunday,1345,Noon,Single,No,No,No,80,Motorcycle rider,Male,49,No,No,No,40_to_64,Weekend,Day
20155051,WA,8,2015,,Sunday,1400,Noon,Single,No,No,No,110,Driver,Female,46,No,No,No,40_to_64,Weekend,Day
20151277,NSW,8,2015,,Saturday,1105,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,59,No,No,No,40_to_64,Weekend,Day
20151152,NSW,8,2015,,Sunday,1139,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,44,No,No,No,40_to_64,Weekend,Day
20153072,Qld,8,2015,,Saturday,900,Morning,Multiple,No,No,No,100,Motorcycle rider,Male,40,No,No,No,40_to_64,Weekend,Day
20151175,NSW,8,2015,,Sunday,930,Morning,Single,No,No,No,90,Driver,Male,31,No,No,No,26_to_39,Weekend,Day
20154059,SA,8,2015,,Sunday,1409,Noon,Multiple,No,No,Yes,110,Passenger,Male,67,No,No,No,65_to_74,Weekend,Day
20151212,NSW,8,2015,,Sunday,800,Morning,Single,No,No,No,100,Driver,Male,65,No,No,No,65_to_74,Weekend,Day
20151227,NSW,8,2015,,Saturday,1315,Noon,Multiple,No,No,No,80,Driver,Male,72,No,No,No,65_to_74,Weekend,Day
20151227,NSW,8,2015,,Saturday,1315,Noon,Multiple,No,No,No,80,Passenger,Female,72,No,No,No,65_to_74,Weekend,Day
20153145,Qld,8,2015,,Saturday,1100,Morning,Single,No,No,No,50,Driver,Male,75,No,No,No,75_or_older,Weekend,Day
20151298,NSW,8,2015,,Sunday,1400,Noon,Single,No,No,No,80,Motorcycle rider,Male,37,No,No,No,26_to_39,Weekend,Day
20153068,Qld,8,2015,,Sunday,1600,Noon,Multiple,No,No,Yes,100,Driver,Male,33,No,No,No,26_to_39,Weekend,Day
20153068,Qld,8,2015,,Sunday,1600,Noon,Multiple,No,No,Yes,100,Driver,Male,31,No,No,No,26_to_39,Weekend,Day
20151244,NSW,8,2015,,Thursday,1740,Evening,Multiple,No,Yes,No,100,Passenger,Female,7,No,No,No,0_to_16,Weekday,Day
20151186,NSW,8,2015,,Tuesday,1500,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,24,No,No,No,17_to_25,Weekday,Day
20155059,WA,8,2015,,Monday,1001,Morning,Single,No,No,No,110,Driver,Male,20,No,No,No,17_to_25,Weekday,Day
20155061,WA,8,2015,,Tuesday,1345,Noon,Single,No,No,No,50,Motorcycle rider,Male,18,No,No,No,17_to_25,Weekday,Day
20157038,NT,8,2015,,Thursday,1245,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,23,No,No,No,17_to_25,Weekday,Day
20155041,WA,8,2015,,Tuesday,1500,Noon,Single,No,No,No,110,Driver,Male,24,No,No,No,17_to_25,Weekday,Day
20153216,Qld,8,2015,,Tuesday,1200,Noon,Multiple,No,No,No,100,Driver,Female,19,No,No,No,17_to_25,Weekday,Day
20157034,NT,8,2015,,Monday,1707,Evening,Multiple,No,No,No,80,Motorcycle rider,Male,28,No,No,No,26_to_39,Weekday,Day
20151269,NSW,8,2015,,Tuesday,1600,Noon,Multiple,No,Yes,No,70,Driver,Male,39,No,No,No,26_to_39,Weekday,Day
20154095,SA,8,2015,,Tuesday,1605,Noon,Single,No,No,No,100,Driver,Male,31,No,No,No,26_to_39,Weekday,Day
20153001,Qld,8,2015,,Monday,1400,Noon,Single,No,No,No,100,Passenger,Male,47,No,No,No,40_to_64,Weekday,Day
20151077,NSW,8,2015,,Monday,1250,Noon,Multiple,No,No,No,50,Motorcycle rider,Male,44,No,No,No,40_to_64,Weekday,Day
20153037,Qld,8,2015,,Tuesday,700,Morning,Multiple,No,No,Yes,100,Driver,Male,62,No,No,No,40_to_64,Weekday,Day
20157020,NT,8,2015,,Wednesday,1730,Evening,Single,No,No,No,110,Motorcycle rider,Male,63,No,No,No,40_to_64,Weekday,Day
20156014,Tas,8,2015,,Monday,1230,Noon,Multiple,No,No,No,80,Driver,Male,62,No,No,No,40_to_64,Weekday,Day
20151208,NSW,8,2015,,Friday,1454,Noon,Multiple,No,No,Yes,60,Motorcycle rider,Male,47,No,No,No,40_to_64,Weekday,Day
20154047,SA,8,2015,,Tuesday,1534,Noon,Single,No,No,No,110,Driver,Female,62,No,No,No,40_to_64,Weekday,Day
20152209,Vic,8,2015,,Tuesday,940,Morning,Single,No,No,No,100,Driver,Male,67,No,No,No,65_to_74,Weekday,Day
20151071,NSW,8,2015,,Friday,1010,Morning,Single,No,No,No,100,Motorcycle rider,Male,65,No,No,No,65_to_74,Weekday,Day
20152100,Vic,8,2015,,Thursday,1140,Noon,Multiple,No,No,No,100,Driver,Female,70,No,No,No,65_to_74,Weekday,Day
20152068,Vic,8,2015,,Monday,1545,Noon,Single,No,No,No,100,Passenger,Male,2,No,No,No,0_to_16,Weekday,Day
20151308,NSW,8,2015,,Friday,1550,Noon,Multiple,No,No,Yes,80,Driver,Male,68,No,No,No,65_to_74,Weekday,Day
20152152,Vic,8,2015,,Monday,1730,Evening,Multiple,No,No,No,100,Driver,Female,19,No,No,No,17_to_25,Weekday,Day
20151146,NSW,8,2015,,Wednesday,655,Morning,Multiple,No,No,No,50,Driver,Male,89,No,No,No,75_or_older,Weekday,Day
20154043,SA,8,2015,,Friday,1719,Evening,Single,No,No,No,110,Passenger,Male,82,No,No,No,75_or_older,Weekday,Day
20152117,Vic,8,2015,,Friday,205,Late Night,Single,No,No,No,100,Passenger,Male,27,No,No,No,26_to_39,Weekday,Night
20151313,NSW,8,2015,,Tuesday,1445,Noon,Single,No,No,No,100,Driver,Male,55,No,No,No,40_to_64,Weekday,Day
20152075,Vic,8,2015,,Wednesday,1338,Noon,Multiple,No,No,No,100,Driver,Female,88,No,No,No,75_or_older,Weekday,Day
20152033,Vic,8,2015,,Wednesday,944,Morning,Multiple,Yes,No,No,60,Passenger,Female,91,No,No,No,75_or_older,Weekday,Day
20152033,Vic,8,2015,,Wednesday,944,Morning,Multiple,Yes,No,No,60,Passenger,Female,88,No,No,No,75_or_older,Weekday,Day
20153115,Qld,8,2015,,Wednesday,1100,Morning,Multiple,No,No,No,60,Driver,Male,82,No,No,No,75_or_older,Weekday,Day
20153043,Qld,8,2015,,Wednesday,900,Morning,Multiple,No,No,No,60,Passenger,Male,92,No,No,No,75_or_older,Weekday,Day
20155062,WA,8,2015,,Wednesday,938,Morning,Multiple,No,No,No,70,Driver,Female,89,No,No,No,75_or_older,Weekday,Day
20157025,NT,8,2015,,Thursday,1400,Noon,Single,No,No,No,110,Passenger,Male,32,No,No,No,26_to_39,Weekday,Day
20153208,Qld,8,2015,,Wednesday,1600,Noon,Single,No,No,No,60,Motorcycle rider,Male,34,No,No,No,26_to_39,Weekday,Day
20152222,Vic,8,2015,,Tuesday,1700,Noon,Multiple,No,No,No,80,Driver,Male,97,No,No,No,75_or_older,Weekday,Day
20155119,WA,8,2015,,Monday,1523,Noon,Multiple,No,No,No,60,Pedal cyclist,Male,92,No,No,No,75_or_older,Weekday,Day
20152103,Vic,8,2015,,Saturday,1810,Evening,Single,No,No,No,50,Pedestrian,Male,36,No,No,No,26_to_39,Weekend,Night
20154076,SA,8,2015,,Sunday,115,Late Night,Single,No,No,No,60,Pedestrian,Female,49,No,No,No,40_to_64,Weekend,Night
20152226,Vic,8,2015,,Tuesday,2016,Night,Single,No,No,No,80,Pedestrian,Male,60,No,No,No,40_to_64,Weekday,Night
20154005,SA,8,2015,,Thursday,1912,Night,Single,No,No,No,50,Pedestrian,Male,45,No,No,No,40_to_64,Weekday,Night
20157027,NT,8,2015,,Tuesday,2105,Night,Single,No,No,No,80,Pedestrian,Female,43,No,No,No,40_to_64,Weekday,Night
20152086,Vic,8,2015,,Thursday,1840,Evening,Single,No,No,No,70,Pedestrian,Male,75,No,No,No,75_or_older,Weekday,Night
20151290,NSW,8,2015,,Sunday,915,Morning,Single,No,No,No,50,Pedestrian,Female,65,No,No,No,65_to_74,Weekend,Day
20152040,Vic,8,2015,,Saturday,1035,Morning,Single,No,No,No,60,Pedestrian,Male,66,No,No,No,65_to_74,Weekend,Day
20154026,SA,8,2015,,Sunday,915,Morning,Single,No,No,No,50,Pedestrian,Male,75,No,No,No,75_or_older,Weekend,Day
20151274,NSW,8,2015,,Monday,1640,Noon,Single,No,No,No,50,Pedestrian,Male,10,No,No,No,0_to_16,Weekday,Day
20155028,WA,8,2015,,Tuesday,2106,Night,Multiple,No,No,No,70,Passenger,Male,20,No,No,No,17_to_25,Weekday,Night
20155032,WA,8,2015,,Thursday,1512,Noon,Single,No,No,No,80,Pedestrian,Male,14,No,No,No,0_to_16,Weekday,Day
20151325,NSW,8,2015,,Friday,1850,Evening,Single,No,No,No,60,Pedestrian,Female,82,No,No,No,75_or_older,Weekend,Night
20151027,NSW,8,2015,,Friday,950,Morning,Single,No,No,No,50,Pedestrian,Male,46,No,No,No,40_to_64,Weekday,Day
20152181,Vic,8,2015,,Friday,1620,Noon,Single,No,No,No,60,Pedestrian,Male,70,No,No,No,65_to_74,Weekday,Day
20152036,Vic,8,2015,,Thursday,1108,Noon,Single,No,No,No,80,Pedestrian,Male,68,No,No,No,65_to_74,Weekday,Day
20151003,NSW,8,2015,,Monday,700,Morning,Single,No,Yes,No,60,Pedestrian,Male,71,No,No,No,65_to_74,Weekday,Day
20151245,NSW,8,2015,,Tuesday,1115,Noon,Single,No,No,No,60,Pedestrian,Female,94,No,No,No,75_or_older,Weekday,Day
20151318,NSW,8,2015,,Friday,1020,Morning,Single,No,No,No,70,Pedestrian,Female,94,No,No,No,75_or_older,Weekday,Day
20151297,NSW,8,2015,,Thursday,955,Morning,Single,No,No,No,50,Pedestrian,Female,83,No,No,No,75_or_older,Weekday,Day
20154010,SA,8,2015,,Tuesday,935,Morning,Single,No,No,No,50,Pedestrian,Male,77,No,No,No,75_or_older,Weekday,Day
20151068,NSW,8,2015,,Thursday,2115,Night,Single,No,No,No,60,Pedestrian,Male,45,No,No,No,40_to_64,Weekday,Night
20152002,Vic,8,2015,,Monday,1950,Night,Single,No,No,No,80,Pedestrian,Male,42,No,No,No,40_to_64,Weekday,Night
20152229,Vic,8,2015,,Tuesday,1900,Evening,Single,No,No,No,90,Pedestrian,Male,52,No,No,No,40_to_64,Weekday,Night
20153096,Qld,7,2015,,Saturday,1800,Evening,Single,No,No,No,100,Driver,Male,24,No,No,No,17_to_25,Weekend,Night
20151230,NSW,7,2015,,Saturday,2030,Night,Single,No,No,No,100,Driver,Male,34,No,No,No,26_to_39,Weekend,Night
20153040,Qld,7,2015,,Sunday,300,Late Night,Single,No,No,No,100,Passenger,Female,30,No,No,No,26_to_39,Weekend,Night
20153149,Qld,7,2015,,Sunday,1800,Evening,Single,No,No,No,40,Passenger,Male,42,No,No,No,40_to_64,Weekend,Night
20152099,Vic,7,2015,,Saturday,2100,Night,Single,No,No,No,100,Driver,Male,51,No,No,No,40_to_64,Weekend,Night
20151138,NSW,7,2015,,Sunday,1845,Evening,Single,No,No,No,80,Driver,Male,46,No,No,No,40_to_64,Weekend,Night
20153035,Qld,7,2015,,Saturday,300,Late Night,Single,No,No,No,60,Driver,Male,25,No,No,No,17_to_25,Weekend,Night
20152071,Vic,7,2015,,Sunday,140,Late Night,Single,No,No,No,100,Driver,Male,37,No,No,No,26_to_39,Weekend,Night
20158014,ACT,7,2015,,Wednesday,1900,Evening,Multiple,No,No,No,80,Passenger,Female,7,No,No,No,0_to_16,Weekday,Night
20158010,ACT,7,2015,,Thursday,550,Morning,Multiple,No,No,Yes,100,Driver,Male,29,No,No,No,26_to_39,Weekday,Night
20152147,Vic,7,2015,,Wednesday,305,Late Night,Multiple,No,No,No,60,Motorcycle rider,Male,39,No,No,No,26_to_39,Weekday,Night
20151037,NSW,7,2015,,Thursday,2215,Night,Single,No,No,No,50,Motorcycle rider,Male,33,No,No,No,26_to_39,Weekday,Night
20155093,WA,7,2015,,Wednesday,2244,Night,Multiple,No,No,Yes,110,Driver,Male,30,No,No,No,26_to_39,Weekday,Night
20153054,Qld,7,2015,,Wednesday,2200,Night,Single,No,No,No,100,Driver,Male,34,No,No,No,26_to_39,Weekday,Night
20153080,Qld,7,2015,,Wednesday,1800,Evening,Multiple,No,No,No,60,Motorcycle rider,Male,26,No,No,No,26_to_39,Weekday,Night
20151161,NSW,7,2015,,Thursday,130,Late Night,Single,No,No,No,100,Driver,Female,25,No,No,No,17_to_25,Weekday,Night
20151053,NSW,7,2015,,Wednesday,2015,Night,Multiple,No,No,No,110,Passenger,Female,18,No,No,No,17_to_25,Weekday,Night
20155040,WA,7,2015,,Tuesday,2249,Night,Single,No,No,No,100,Motorcycle rider,Male,41,No,No,No,40_to_64,Weekday,Night
20154018,SA,7,2015,,Saturday,1545,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,23,No,No,No,17_to_25,Weekend,Day
